lon,lat,amenity
-0.09743,51.469303,bicycle_parking
-0.0978345,51.467247,bicycle_parking
-0.1005699,51.468212,bicycle_parking
-0.1012049,51.467747,bicycle_parking
-0.1048506,51.47054,bicycle_parking
-0.1060811,51.47299,bicycle_parking
-0.1011083,51.473457,bicycle_parking
-0.1022854,51.476547,bicycle_parking
-0.1023249,51.476562,bicycle_parking
-0.1119015,51.47977,bicycle_parking
-0.1123309,51.48048,bicycle_parking
-0.1123564,51.480457,bicycle_parking
-0.1139706,51.481747,bicycle_parking
-0.1118564,51.485126,bicycle_parking
-0.113133,51.484623,bicycle_parking
-0.1285224,51.463078,bicycle_parking
-0.1299016,51.463226,bicycle_parking
-0.1308915,51.463078,bicycle_parking
-0.1317983,51.46219,bicycle_parking
-0.1325742,51.462036,bicycle_parking
-0.1329135,51.464382,bicycle_parking
-0.1367061,51.46781,bicycle_parking
-0.1374522,51.467598,bicycle_parking
-0.1238268,51.468616,bicycle_parking
-0.1259478,51.467175,bicycle_parking
-0.1269011,51.46788,bicycle_parking
-0.1256177,51.46777,bicycle_parking
-0.1272301,51.465637,bicycle_parking
-0.1327353,51.470478,bicycle_parking
-0.1462748,51.46924,bicycle_parking
-0.2426263,51.283676,cafe
-0.2836725,51.476635,charging_station
0.0508422,51.455704,bicycle_parking
-0.2996295,51.551804,restaurant
-0.1255804,51.45791,bicycle_parking
-0.1248085,51.458897,bicycle_parking
-0.1239226,51.46134,bicycle_parking
-0.12479,51.461906,bicycle_parking
-0.1244451,51.462383,bicycle_parking
-0.1229707,51.462616,bicycle_parking
-0.1234101,51.46281,bicycle_parking
-0.1196927,51.46611,bicycle_parking
-0.1237721,51.465115,bicycle_parking
-0.1241356,51.466736,bicycle_parking
-0.1234932,51.467094,bicycle_parking
-0.3989006,51.654617,pub
-0.1094184,51.45825,bicycle_parking
-0.1115643,51.458096,bicycle_parking
-0.1135902,51.459972,bicycle_parking
-0.1125112,51.460747,bicycle_parking
-0.1116676,51.460354,bicycle_parking
-0.1006675,51.464607,bicycle_parking
-0.0994129,51.464558,bicycle_parking
-0.0968926,51.46549,bicycle_parking
-0.0972454,51.46545,bicycle_parking
-0.4697089,51.428722,charging_station
-0.1009009,51.47032,bicycle_parking
-0.1011841,51.470314,bicycle_parking
-0.1008258,51.470387,bicycle_parking
-0.1007763,51.470306,grit_bin
-0.1917607,51.55171,cafe
-0.0223668,51.58425,parcel_locker
-0.1702865,51.53163,bicycle_parking
-0.1704273,51.531567,bicycle_parking
-0.1235067,51.53052,cafe
-0.4744015,51.433327,bench
-0.1909279,51.548504,bicycle_parking
-0.1491874,51.52153,bicycle_parking
-0.362539,51.458138,post_box
-0.1625107,51.545773,atm
-0.0052596,51.587173,bicycle_parking
-0.0045477,51.58715,bench
-0.0045329,51.587166,bench
-0.0043841,51.58718,bench
-0.0043492,51.587204,bench
-0.0041574,51.587223,bench
-0.0040153,51.58727,bench
-0.0039683,51.58726,bench
-0.004203,51.58723,bench
-0.0038289,51.587288,bench
-0.0037942,51.58731,bench
-0.0044994,51.587162,bicycle_parking
-0.0045826,51.587162,bicycle_parking
-0.0040267,51.58725,bicycle_parking
-0.0039663,51.587276,bicycle_parking
-0.0041507,51.587242,bicycle_parking
-0.0042111,51.587215,bicycle_parking
-0.0043224,51.587193,bicycle_parking
-0.0044055,51.587193,bicycle_parking
-0.0038423,51.587303,bicycle_parking
-0.0037591,51.5873,bicycle_parking
-0.0836651,51.52663,bicycle_parking
-0.0838153,51.52675,bicycle_parking
-0.083724,51.526615,bench
-0.0836127,51.52675,bench
-0.083798,51.526684,bicycle_rental
-0.0836121,51.526775,bench
-0.1299158,51.44643,bicycle_parking
-0.1426198,51.449017,bicycle_parking
-0.1463713,51.452,bicycle_parking
-0.1165827,51.450558,bicycle_parking
-0.1167,51.453156,bicycle_parking
-0.1121638,51.453087,bicycle_parking
-0.1117052,51.453766,bicycle_parking
-0.1038164,51.453632,bicycle_parking
-0.1064733,51.45484,bicycle_parking
-0.1063637,51.456833,bicycle_parking
-0.1063905,51.45685,bicycle_parking
-0.1065173,51.457558,bicycle_parking
-0.1188203,51.457993,bicycle_parking
-0.1211301,51.456486,bicycle_parking
-0.1320751,51.4576,bicycle_parking
-0.1207553,51.45594,bicycle_parking
-0.1204536,51.455364,bicycle_parking
-0.113938,51.446648,bicycle_parking
-0.1145868,51.44939,bicycle_parking
-0.1197026,51.45127,bicycle_parking
-0.1168441,51.449852,bicycle_parking
-0.1186911,51.448566,bicycle_parking
-0.1238346,51.450428,bicycle_parking
-0.1251577,51.448997,bicycle_parking
-0.1252628,51.44952,bicycle_parking
-0.1245891,51.45045,bicycle_parking
-0.1259911,51.4503,bicycle_parking
-0.1254275,51.44658,bicycle_parking
-0.1277061,51.448357,bicycle_parking
-0.1287772,51.448704,bicycle_parking
-0.1274264,51.45047,bicycle_parking
-0.1274434,51.45146,bicycle_parking
-0.1155962,51.440453,bicycle_parking
-0.1058841,51.43664,bicycle_parking
-0.1048967,51.43829,bicycle_parking
-0.1001571,51.440258,bicycle_parking
-0.1073138,51.44068,bicycle_parking
-0.1055171,51.443504,bicycle_parking
-0.3693133,51.40793,car_wash
-0.0757684,51.530804,pub
-0.1933423,51.547844,parking
-0.326047,51.449306,waste_basket
-0.1914559,51.455795,bench
-0.1914004,51.455807,bench
-0.1913496,51.45582,bench
-0.1912949,51.45583,bench
-0.1911901,51.455853,bench
-0.1911393,51.455864,bench
-0.1230423,51.54303,bar
-0.4760204,51.338932,cafe
-0.1587778,51.613213,atm
-0.1699693,51.547153,university
-0.0942256,51.436848,bicycle_parking
-0.094209,51.436817,bicycle_parking
-0.0992492,51.434353,bicycle_parking
-0.0992148,51.434357,bicycle_parking
-0.0939263,51.430454,bicycle_parking
-0.0963423,51.43061,bicycle_parking
-0.0904293,51.427948,bicycle_parking
-0.107059,51.42851,bicycle_parking
-0.1252504,51.426598,bicycle_parking
-0.1257017,51.417812,bicycle_parking
-0.1344074,51.42327,bicycle_parking
-0.1328325,51.424408,bicycle_parking
-0.1328061,51.424423,bicycle_parking
-0.1373231,51.429756,bicycle_parking
-0.1310018,51.434803,bicycle_parking
-0.1267471,51.434788,bicycle_parking
-0.1201194,51.43553,bicycle_parking
-0.1197305,51.43636,bicycle_parking
-0.1194187,51.43826,bicycle_parking
-0.2034409,51.523705,bicycle_parking
-0.2028877,51.523514,bicycle_parking
-0.1987933,51.52877,bicycle_parking
-0.2034107,51.529095,bicycle_parking
-0.2000995,51.531174,bicycle_parking
-0.1932465,51.513367,bicycle_parking
-0.2085441,51.528736,bicycle_parking
-0.2085836,51.52874,bicycle_parking
-0.211352,51.529114,bicycle_parking
-0.2124913,51.52895,bicycle_parking
-0.1255429,51.377697,restaurant
-0.1420354,51.490036,bicycle_parking
-0.1380419,51.486843,bicycle_parking
-0.1290156,51.492645,bicycle_parking
-0.164809,51.519417,bicycle_parking
-0.1839767,51.52745,bicycle_parking
-0.1807668,51.534454,bicycle_parking
-0.1907533,51.52763,bicycle_parking
-0.1882014,51.525288,bicycle_parking
-0.1882412,51.525272,bicycle_parking
-0.1365955,51.544086,bicycle_parking
-0.1323931,51.543484,bicycle_parking
-0.1323645,51.543465,bicycle_parking
-0.1366729,51.538723,bicycle_parking
-0.1366569,51.538704,bicycle_parking
-0.1362401,51.538193,bicycle_parking
-0.1430744,51.53469,bicycle_parking
-0.1403279,51.534393,bicycle_parking
-0.1403418,51.53441,bicycle_parking
-0.1174382,51.530087,bicycle_parking
-0.117475,51.53008,bicycle_parking
-0.1123219,51.523045,bicycle_parking
-0.1107033,51.520565,bicycle_parking
-0.1106923,51.52053,bicycle_parking
-0.1397223,51.524128,bicycle_parking
-0.159351,51.365616,restaurant
-0.1451125,51.54838,bicycle_parking
-0.1451401,51.5484,bicycle_parking
-0.146236,51.5479,bicycle_parking
-0.14542,51.54674,bicycle_parking
-0.1593051,51.547455,bicycle_parking
-0.15842,51.546444,bicycle_parking
-0.169753,51.543964,bicycle_parking
-0.1526514,51.54093,bicycle_parking
-0.1526953,51.54095,bicycle_parking
-0.0138118,51.49775,bench
-0.0137474,51.49821,bench
-0.0136844,51.49866,bench
-0.0136817,51.498684,bench
-0.1366096,51.509953,shelter
-0.1565787,51.55066,bicycle_parking
-0.1565981,51.550674,bicycle_parking
-0.1512959,51.549694,bicycle_parking
-0.1512787,51.54967,bicycle_parking
-0.1529798,51.549725,bicycle_parking
-0.1545408,51.554146,bicycle_parking
-0.1479403,51.55774,bicycle_parking
-0.1452845,51.557133,bicycle_parking
-0.1379407,51.555595,bicycle_parking
-0.1379239,51.55562,bicycle_parking
-0.1376429,51.55393,bicycle_parking
-0.1367323,51.553898,bicycle_parking
-0.1380025,51.55278,bicycle_parking
-0.1380414,51.552784,bicycle_parking
-0.1330339,51.551758,bicycle_parking
-0.1330104,51.551777,bicycle_parking
-0.1358713,51.551968,bicycle_parking
-0.1358794,51.551937,bicycle_parking
-0.1358968,51.55186,bicycle_parking
-0.1874662,51.53705,bicycle_parking
-0.1874597,51.53703,bicycle_parking
-0.1945078,51.54904,bicycle_parking
-0.1966565,51.5529,bicycle_parking
-0.1966848,51.55288,bicycle_parking
-0.1951827,51.551914,bicycle_parking
-0.195184,51.55189,bicycle_parking
-0.1974475,51.55057,bicycle_parking
-0.202205,51.55121,bicycle_parking
-0.2022171,51.548195,bicycle_parking
-0.1936575,51.541645,bicycle_parking
-0.1976222,51.54259,bicycle_parking
-0.1975902,51.542603,bicycle_parking
-0.1929977,51.54397,bicycle_parking
-0.1882429,51.544132,bicycle_parking
-0.1882809,51.544132,bicycle_parking
-0.1812553,51.54251,bicycle_parking
-0.1652406,51.55594,bicycle_parking
-0.1652323,51.55596,bicycle_parking
-0.16326,51.55374,bicycle_parking
-0.1621489,51.55356,bicycle_parking
-0.1615984,51.552162,bicycle_parking
-0.1640751,51.548904,bicycle_parking
-0.1640516,51.548935,bicycle_parking
-0.1593897,51.61272,atm
-0.1593683,51.61276,fast_food
-0.1584653,51.612442,fast_food
-0.1584156,51.61241,fast_food
-0.1596448,51.612236,atm
-0.1592814,51.612797,restaurant
-0.1592069,51.612827,restaurant
-0.1590552,51.612896,dentist
-0.1572579,51.613113,dentist
-0.1614355,51.611572,bureau_de_change
-0.0299581,51.545086,fast_food
0.1243831,51.52537,cafe
0.124709,51.52546,waste_transfer_station
-0.0248278,51.544613,bicycle_parking
-0.0243652,51.54463,bicycle_parking
-0.4872528,51.410282,waste_basket
-0.4871941,51.410244,bench
-0.267368,51.494335,bicycle_parking
-0.2675597,51.494247,bicycle_parking
-0.2680573,51.494286,bicycle_parking
-0.2678011,51.494213,bicycle_parking
-0.2701843,51.493008,bicycle_parking
-0.270305,51.493004,bicycle_parking
-0.27163,51.49287,bicycle_parking
-0.2725044,51.49277,bicycle_parking
-0.272617,51.49276,bicycle_parking
-0.2741566,51.491566,bicycle_parking
-0.2741593,51.491463,bicycle_parking
-0.2783288,51.491817,bicycle_parking
-0.2763272,51.492493,bicycle_parking
-0.2783878,51.492207,bicycle_parking
-0.2851899,51.501297,bicycle_parking
-0.1329396,51.523975,bicycle_parking
-0.2653154,51.5125,bicycle_parking
-0.2654743,51.50865,bicycle_parking
-0.2650042,51.508835,cafe
-0.2650626,51.508694,bicycle_parking
-0.2651377,51.50664,bicycle_parking
-0.2664607,51.50386,charging_station
-0.2660932,51.499493,bicycle_parking
-0.2653905,51.49782,bicycle_parking
-0.1419192,51.564358,bicycle_parking
-0.1418853,51.56435,bicycle_parking
-0.144253,51.562897,bicycle_parking
-0.1442689,51.562874,bicycle_parking
-0.1555296,51.55567,bicycle_parking
-0.1574939,51.55347,bicycle_parking
-0.148927,51.551235,bicycle_parking
0.0134512,51.54399,parking
0.0131814,51.54392,parking
0.0107362,51.543274,waste_basket
0.0070368,51.54244,bicycle_parking
0.0065982,51.54219,bicycle_parking
0.0050353,51.542076,bicycle_parking
-0.0802517,51.500595,bicycle_parking
-0.0826902,51.500427,bicycle_parking
-0.0873009,51.498245,bicycle_parking
-0.0912387,51.500008,bicycle_parking
-0.0930257,51.50014,bicycle_parking
-0.101588,51.502247,bicycle_parking
-0.1021449,51.500603,bicycle_parking
-0.10515,51.501057,bicycle_parking
-0.1040878,51.5026,bicycle_parking
-0.1021492,51.504868,bicycle_parking
-0.0904776,51.49612,bicycle_parking
-0.0965173,51.496616,bicycle_parking
-0.0975305,51.495876,bicycle_parking
-0.1025502,51.495007,bicycle_parking
-0.104578,51.49388,bicycle_parking
-0.0943112,51.49153,bicycle_parking
-0.3781405,51.676567,post_box
-0.0056802,51.543144,post_box
0.0627637,51.547466,waste_basket
-0.3060632,51.417973,bench
-0.2100943,51.54938,bicycle_parking
-0.1300456,51.549713,cafe
-0.1209334,51.568718,bicycle_parking
-0.0977424,51.4817,bicycle_parking
-0.0988401,51.482502,bicycle_parking
-0.0434559,51.587727,bicycle_parking
-0.0560952,51.58797,bicycle_parking
-0.0434603,51.5876,bench
-0.043597,51.58751,cafe
-0.0434476,51.58716,bench
-0.1296961,51.549366,cafe
-0.1296427,51.549328,cafe
-0.1294952,51.549202,fast_food
-0.1294284,51.549156,fast_food
-0.2045033,51.402737,bench
-0.1527277,51.61358,waste_basket
-0.1524823,51.61371,waste_basket
-0.1526331,51.61373,fast_food
-0.0503417,51.597607,bicycle_parking
-0.0569098,51.58989,bicycle_parking
-0.0360259,51.641098,post_box
-0.0389331,51.643124,post_box
-0.0417861,51.63653,post_box
-0.0413702,51.634243,post_box
-0.0438771,51.631077,post_box
-0.0472246,51.62802,post_box
-0.0841516,51.496716,bicycle_parking
-0.0961143,51.48289,bicycle_parking
-0.0945278,51.48482,bicycle_parking
-0.0976378,51.485455,bicycle_parking
-0.1074805,51.485607,bicycle_parking
-0.1064864,51.483627,bicycle_parking
-0.1064681,51.483646,bicycle_parking
-0.1064441,51.483665,bicycle_parking
-0.0978047,51.48038,bicycle_parking
-0.0984733,51.479744,bicycle_parking
-0.1036037,51.480618,bicycle_parking
-0.0080895,51.570328,parcel_locker
-0.0081016,51.57036,parcel_locker
-0.2970547,51.693237,bench
-0.2872217,51.6924,bench
-0.2849579,51.688374,bench
-0.2826914,51.68732,bench
-0.4759379,51.521496,bicycle_parking
-0.4759473,51.521473,waste_basket
-0.4759566,51.52145,post_box
-0.475983,51.52155,fast_food
-0.4700343,51.52677,bench
-0.4662645,51.54151,bench
-0.467045,51.542492,bench
-0.4668506,51.54356,bench
-0.4519616,51.563564,bench
-0.3857929,51.592464,waste_basket
-0.3858022,51.592552,waste_basket
-0.3858143,51.592606,waste_basket
-0.381099,51.594154,waste_basket
-0.3812774,51.594124,cafe
-0.3813913,51.594097,restaurant
-0.3815416,51.59406,restaurant
-0.3816824,51.59403,restaurant
-0.3809904,51.594032,cafe
-0.3806672,51.59411,bar
-0.3804794,51.59415,fast_food
-0.1302154,51.50991,cinema
0.1594531,51.464825,vending_machine
-0.0747632,51.49866,bicycle_parking
-0.0757912,51.498596,bicycle_parking
-0.0775862,51.49841,bicycle_parking
-0.0767548,51.497684,bicycle_parking
-0.0779007,51.49722,bicycle_parking
-0.0819536,51.487522,bicycle_parking
-0.0810362,51.486694,bicycle_parking
-0.0869451,51.48764,bicycle_parking
-0.0869961,51.487637,bicycle_parking
-0.0925396,51.48443,bicycle_parking
-0.0904287,51.48622,bicycle_parking
-0.0893434,51.486423,bicycle_parking
-0.0882336,51.487495,bicycle_parking
-0.0900914,51.4874,bicycle_parking
-0.0889856,51.487617,bicycle_parking
-0.0879952,51.488094,bicycle_parking
-0.0889478,51.490906,bicycle_parking
-0.0898939,51.490208,bicycle_parking
-0.0926804,51.48947,bicycle_parking
-0.0947933,51.489983,bicycle_parking
-0.0860084,51.493385,bicycle_parking
-0.0742543,51.49027,bicycle_parking
-0.0769284,51.492764,bicycle_parking
-0.3846837,51.638588,bench
-0.3846268,51.63858,bench
-0.3850214,51.638546,bench
-0.3842008,51.638863,bench
-0.3842294,51.638866,waste_basket
-0.3847021,51.638557,waste_basket
-0.3857997,51.63907,waste_basket
-0.0557095,51.489933,bicycle_parking
-0.0559314,51.49132,bicycle_parking
-0.0572062,51.492416,bicycle_parking
-0.053787,51.497055,bicycle_parking
-0.0508708,51.497982,bicycle_parking
-0.0508416,51.49802,bicycle_parking
-0.053608,51.498577,bicycle_parking
-0.0500152,51.50098,bicycle_parking
-0.053608,51.500988,bicycle_parking
-0.0533009,51.500786,bicycle_parking
-0.0599782,51.495136,bicycle_parking
-0.0596483,51.496307,bicycle_parking
-0.0597824,51.49819,bicycle_parking
-0.0600003,51.49977,bicycle_parking
-0.0684755,51.49769,bicycle_parking
-0.0679678,51.48707,bicycle_parking
-0.0673784,51.494637,bicycle_parking
-0.0693183,51.494503,bicycle_parking
-0.0701324,51.49452,bicycle_parking
-0.070121,51.49449,bicycle_parking
-0.0714608,51.49474,bicycle_parking
-0.0716157,51.48973,bicycle_parking
-0.013441,51.496918,bench
-0.0135507,51.49697,bench
-0.0136241,51.49694,bench
-0.0137551,51.49702,bench
-0.0137816,51.49697,bench
-0.1752894,51.544285,waste_basket
-0.2998144,51.39075,pharmacy
-0.0681467,51.53331,bench
-0.0681152,51.533268,bench
-0.4947065,51.6254,bench
-0.494685,51.625435,bench
-0.0680347,51.53326,bench
-0.0679784,51.533295,bench
-0.0680119,51.53335,bench
-0.0680998,51.53335,bench
-0.4043967,51.406013,bench
0.0469145,51.55179,waste_basket
-0.3466715,51.50895,post_box
0.0444259,51.481205,bench
0.0438193,51.481148,bench
0.0431466,51.481083,bench
0.0429209,51.49029,bench
0.0438697,51.489616,bench
0.0446235,51.4896,bench
0.0447112,51.48952,bench
0.0448458,51.489475,bench
0.0449547,51.489433,bench
0.0440413,51.487156,bench
0.0441832,51.486816,bench
0.0433978,51.486652,bench
0.0431299,51.486187,bench
0.0433675,51.485973,bench
0.0439154,51.48519,bench
0.045186,51.48249,bench
0.0433194,51.481724,bench
0.0434108,51.481445,bench
0.0439424,51.48149,bench
0.0439495,51.48155,bench
0.043299,51.48121,bench
0.0424671,51.48101,bench
0.0417249,51.480953,bench
0.0660322,51.46683,bench
0.0661916,51.466774,bench
0.0663573,51.46672,bench
0.0697284,51.466423,bench
0.069756,51.46642,bench
0.0697925,51.466427,bench
0.0698973,51.46648,bench
0.0699134,51.46649,bench
0.0699327,51.466503,bench
0.0089707,51.515087,fast_food
0.3685153,51.43889,grit_bin
-0.3720381,51.415794,parking_space
-0.1290466,51.548668,fast_food
-0.3349117,51.5089,prep_school
-0.335633,51.50892,bar
-0.3361502,51.50892,restaurant
-0.3364143,51.509624,bicycle_parking
-0.3377833,51.508953,bicycle_parking
-0.3376201,51.508743,bicycle_parking
-0.3374939,51.50885,bicycle_parking
-0.3374363,51.5089,fast_food
-0.3373567,51.508904,fast_food
-0.3546701,51.5182,bicycle_parking
-0.354676,51.518063,bicycle_parking
-0.3585158,51.518024,recycling
-0.3642026,51.519295,recycling
-0.3648181,51.518723,bicycle_parking
-0.3578077,51.515667,recycling
-0.0627591,51.539837,bicycle_rental
-0.2141695,51.556744,parking
-0.1915701,51.552357,restaurant
-0.1289524,51.54865,cafe
-0.1288852,51.548626,fast_food
-0.128814,51.54859,restaurant
-0.2003663,51.573402,restaurant
-0.1997145,51.573097,restaurant
-0.1487161,51.60484,fast_food
-0.1428413,51.611713,bicycle_parking
-0.1930936,51.695507,vending_machine
0.046476,51.550293,bicycle_parking
-0.1435633,51.6108,bicycle_parking
-0.1473808,51.610394,waste_basket
-0.1457227,51.611168,waste_basket
-0.1451929,51.6114,waste_basket
-0.1448627,51.610718,waste_basket
-0.1447139,51.6107,waste_basket
-0.1438709,51.610462,waste_basket
-0.1438857,51.610455,waste_basket
-0.1439102,51.610485,waste_basket
-0.1439228,51.610477,waste_basket
-0.1440256,51.610443,bench
-0.1439632,51.610394,bench
-0.1441026,51.6104,waste_basket
-0.1452733,51.609882,waste_basket
-0.1453199,51.60992,bench
-0.1446074,51.609695,waste_basket
-0.1436821,51.610027,bench
-0.1437981,51.60994,bench
-0.1428845,51.610146,waste_basket
-0.1429157,51.610146,waste_basket
-0.1434251,51.609615,bench
-0.1433782,51.609634,waste_basket
-0.0556961,51.556423,bicycle_parking
-0.055568,51.556248,bicycle_parking
-0.0557591,51.556515,bicycle_parking
-0.0558449,51.55669,bicycle_parking
-0.0558925,51.556854,bicycle_parking
-0.0552656,51.55586,bicycle_parking
-0.0557209,51.55646,atm
-0.0549687,51.55612,fountain
-0.0546064,51.55592,bench
-0.0547335,51.55612,bench
-0.0550691,51.556004,bench
-0.0551355,51.556404,bench
0.1692608,51.451057,boot_cleaner
0.1698294,51.450325,bench
0.1693037,51.450623,recycling
0.1693051,51.45064,waste_basket
-0.1414273,51.57952,bench
-0.2164917,51.46204,bicycle_parking
-0.2169082,51.46243,bicycle_parking
-0.0913916,51.479733,bicycle_parking
-0.0878772,51.480362,bicycle_parking
-0.0817524,51.480713,bicycle_parking
-0.0829165,51.48135,bicycle_parking
-0.0801364,51.481476,bicycle_parking
-0.0569125,51.48533,bicycle_parking
-0.0604992,51.487305,bicycle_parking
-0.0469219,51.491207,bicycle_parking
-0.041184,51.487537,bicycle_parking
-0.0411136,51.487576,bicycle_parking
-0.0314536,51.487392,bicycle_parking
-0.0314107,51.487427,bicycle_parking
-0.0306174,51.489094,bicycle_parking
-0.0309742,51.48934,bicycle_parking
-0.0333412,51.488716,bicycle_parking
-0.0334901,51.490314,bicycle_parking
-0.038432,51.495655,bicycle_parking
-0.09446,51.472004,bicycle_parking
-0.094802,51.472412,bicycle_parking
-0.0940242,51.473328,bicycle_parking
-0.0934032,51.477688,bicycle_parking
-0.098079,51.47746,bicycle_parking
-0.0282887,51.443623,college
-0.1603894,51.612286,bicycle_parking
-0.160477,51.612312,fast_food
-0.1602,51.612408,fast_food
-0.1598667,51.612545,pharmacy
-0.1346285,51.298557,bicycle_parking
-0.1652766,51.526035,recycling
-0.0539962,51.601643,waste_basket
-0.0545268,51.600906,bench
-0.0542353,51.601116,bench
-0.054167,51.601254,bench
-0.054184,51.601254,bench
-0.0544093,51.60077,bench
-0.0543258,51.60092,bench
-0.0543385,51.600925,bench
-0.0544239,51.601116,bench
-0.0541136,51.60179,waste_basket
-0.0542469,51.60151,waste_basket
-0.0542477,51.601116,bench
-0.1121661,51.49573,school
-0.112504,51.49562,doctors
-0.0138923,51.503304,boat_rental
-0.3277374,51.446987,fast_food
-0.3265341,51.447838,cafe
-0.3738173,51.41569,charging_station
-0.3737805,51.41546,parking_space
-0.0028594,51.549675,waste_basket
-0.0029535,51.549763,recycling
-0.1321069,51.52355,bicycle_parking
-0.1311211,51.52331,bench
-0.1311051,51.523342,bench
-0.1311361,51.523273,bench
-0.1311636,51.5232,bicycle_parking
-0.1310898,51.523373,bicycle_parking
-0.1328145,51.52483,bicycle_parking
-0.3140807,51.48482,bench
-0.313832,51.484688,bench
-0.3140358,51.484764,bench
-0.313925,51.484703,bench
-0.3136368,51.48454,bench
-0.3135351,51.48447,bench
-0.3136782,51.484592,bench
-0.0924387,51.56251,community_centre
-0.1480486,51.600727,bicycle_parking
-0.1479577,51.60082,bicycle_parking
-0.1481302,51.60073,cafe
-0.1481652,51.60094,fast_food
-0.1481728,51.600986,veterinary
0.1613711,51.41009,recycling
0.1613919,51.410095,recycling
0.1614033,51.410103,recycling
0.1614234,51.410107,recycling
0.1614395,51.41011,recycling
-0.1486933,51.603966,bench
-0.295163,51.38532,fast_food
-0.1240066,51.30746,bicycle_parking
-0.1238876,51.307476,bicycle_parking
-0.1240313,51.308918,bench
-0.1233418,51.308876,bench
-0.1873355,51.639984,waste_basket
-0.1858771,51.638016,waste_basket
0.0424166,51.6499,bench
-0.1284104,51.54839,internet_cafe
-0.1283449,51.54836,dojo
-0.1889266,51.565933,bench
-0.189218,51.566235,bench
-0.1893229,51.566235,bench
-0.1894476,51.566235,bench
-0.1887841,51.56605,bench
-0.1891997,51.565697,bench
-0.1891348,51.566235,bench
-0.1890916,51.56573,bench
-0.1890671,51.566227,bench
-0.0535389,51.439194,post_box
0.0423182,51.56217,public_bookcase
0.1001751,51.5941,boat_rental
-0.2043975,51.419983,bicycle_parking
-0.1821515,51.407562,telephone
-0.1818379,51.407406,pharmacy
-0.1425367,51.60829,waste_basket
-0.1425182,51.608303,bench
-0.1421042,51.60716,waste_basket
-0.1418057,51.607693,waste_basket
-0.1410319,51.607544,waste_basket
-0.1419477,51.607697,bench
-0.1420971,51.607178,bench
-0.1407015,51.607365,bench
-0.1429043,51.60817,waste_basket
-0.1420862,51.607704,waste_basket
-0.1420087,51.606747,waste_basket
-0.1407014,51.607372,waste_basket
-0.1419195,51.607697,bench
0.1751073,51.48611,bench
0.175108,51.486134,bench
0.1751275,51.486156,bench
-0.0951789,51.493412,pub
-0.0963537,51.49367,cafe
-0.0638823,51.544765,bicycle_parking
-0.0637975,51.54473,bench
-0.0638371,51.544727,bench
-0.0642173,51.545013,bench
-0.0636775,51.544907,bench
-0.3058489,51.40977,bureau_de_change
-0.0642126,51.544983,bench
-0.0640215,51.544876,bench
-0.0639854,51.544884,bench
-0.3064371,51.41689,bicycle_parking
-0.3060441,51.41796,bicycle_parking
-0.3526502,51.470966,restaurant
-0.5473141,51.43099,waste_basket
-0.3577975,51.451553,atm
-0.3578997,51.45247,atm
-0.1283444,51.548664,dojo
-0.5631445,51.424023,bench
-0.0652718,51.590206,waste_basket
-0.0546976,51.602356,waste_basket
-0.0589157,51.60238,waste_basket
-0.059254,51.602394,waste_basket
-0.0597048,51.584137,post_box
-0.1204984,51.3061,bicycle_parking
0.0508557,51.648624,post_box
-0.4724681,51.512547,telephone
-0.4723708,51.51234,bicycle_parking
-0.4723868,51.512394,bench
-0.4723876,51.51245,waste_basket
-0.4724872,51.512783,bicycle_parking
-0.4724394,51.512722,bench
-0.4724284,51.512634,bench
-0.4723865,51.512577,waste_basket
-0.4724015,51.51251,bench
-0.0516559,51.58947,bicycle_parking
-0.0291005,51.602203,theatre
-0.2601716,51.563522,telephone
-0.1866883,51.63065,parking
-0.1752885,51.631084,post_box
-0.1752875,51.63106,bench
-0.2007889,51.63375,fountain
-0.202952,51.63375,fountain
0.014681,51.556866,marketplace
0.0535941,51.64475,parking
-0.49547,51.628075,bench
-0.4836636,51.635155,bench
-0.4809761,51.635925,bench
-0.476014,51.636635,bench
-0.4759241,51.63664,bench
-0.4965223,51.637604,post_box
-0.1755111,51.62931,parking
0.0148626,51.442085,clock
0.1406782,51.46015,bench
0.1396358,51.459175,bench
0.0674023,51.492905,bicycle_parking
-0.4048762,51.30386,fountain
-0.4047644,51.3039,fountain
-0.0629949,51.498142,dentist
-0.0547049,51.55576,bench
-0.2697952,51.508175,waste_basket
0.0134329,51.441383,waste_basket
-0.229262,51.546837,bicycle_parking
-0.1025268,51.50831,community_centre
-0.0133479,51.460274,bench
-0.0628983,51.49816,fast_food
-0.0628169,51.498177,fast_food
-0.0627385,51.498188,fast_food
-0.0626616,51.4982,ice_cream
-0.0617615,51.498222,fast_food
-0.061691,51.49823,dentist
-0.0616075,51.498238,cafe
-0.0610215,51.49829,fast_food
-0.1628042,51.642105,hookah_lounge
0.0140469,51.442474,bench
0.0148276,51.44252,waste_basket
-0.1737008,51.495995,bicycle_rental
-0.1871753,51.646774,bench
-0.1870974,51.64684,bench
-0.186919,51.64686,post_box
-0.0492897,51.533474,waste_basket
-0.0491883,51.533432,waste_basket
-0.001206,51.472866,bench
-0.0009419,51.472622,bench
-0.0006777,51.472374,bench
-0.2333333,51.5027,waste_basket
-0.2479898,51.503086,waste_basket
-0.2473501,51.502026,waste_basket
0.1488022,51.455994,waste_basket
-0.0838371,51.520103,bicycle_rental
-0.1885463,51.646965,post_box
